time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-08-09 00:00:00+00:00,973.3872,4120.3536,34.8,972,4116,30404,-1048.40979,3318.993153,972,4120.799927,21.45999932,132.7999966,27.48000121,4800,972,4116,26.1499992,972,4120.799927,21.45999932,976.8000182,4116,27.97999993,976.8000182,4120.799927,24.66999937,22.78678559,Bakul
2024-08-10 00:00:00+00:00,973.3872,4120.3536,1.2,972,4116,39603.5,-1070.931091,3250.922089,972,4120.799927,0.549999986,16.48999962,28.44100112,4800,972,4116,0.729999976,972,4120.799927,0.549999986,976.8000182,4116,0.929999969,976.8000182,4120.799927,0.389999993,0.530176699,Bakul
2024-08-11 00:00:00+00:00,973.3872,4120.3536,12.4,972,4116,46354,-1055.672974,3112.774326,972,4120.799927,0.099999999,12.93999977,27.37700102,4800,972,4116,1.749999927,972,4120.799927,0.099999999,976.8000182,4116,4.189999904,976.8000182,4120.799927,4.539999868,1.482861519,Bakul
2024-08-12 00:00:00+00:00,973.3872,4120.3536,0,972,4116,47959.5,-1593.963318,3158.340435,972,4120.799927,11.56999977,56.34999913,25.12600112,4800,972,4116,11.68000018,972,4120.799927,11.56999977,976.8000182,4116,11.98999933,976.8000182,4120.799927,4.859999775,9.829721633,Bakul
2024-08-13 00:00:00+00:00,973.3872,4120.3536,29.6,972,4116,66378.5,-1331.811829,3364.407757,972,4120.799927,20.98999964,104.3699961,27.38500106,4800,972,4116,23.40999887,972,4120.799927,20.98999964,976.8000182,4116,25.56999928,976.8000182,4120.799927,26.94999927,22.83537304,Bakul
2024-08-14 00:00:00+00:00,973.3872,4120.3536,0,972,4116,46318.5,-1127.171082,3379.199436,972,4120.799927,12.32999958,73.24999782,27.13900119,4800,972,4116,7.299999867,972,4120.799927,12.32999958,976.8000182,4116,6.479999839,976.8000182,4120.799927,11.68999959,11.67239176,Bakul
2024-08-15 00:00:00+00:00,973.3872,4120.3536,40.8,972,4116,43334,-1027.265594,3349.98299,972,4120.799927,105.7699973,362.339996,27.94200104,4800,972,4116,74.20999807,972,4120.799927,105.7699973,976.8000182,4116,71.35999856,976.8000182,4120.799927,90.44999831,98.74247957,Bakul
2024-08-16 00:00:00+00:00,973.3872,4120.3536,64.8,972,4116,19099.5,-2278.630676,3238.356415,972,4120.799927,70.0299983,298.1199926,28.43700141,4800,972,4116,90.19999751,972,4120.799927,70.0299983,976.8000182,4116,68.26999849,976.8000182,4120.799927,72.09999815,71.85903744,Bakul
2024-08-17 00:00:00+00:00,973.3872,4120.3536,0,972,4116,41567.5,-1558.162476,3253.74052,972,4120.799927,0.329999983,14.38999963,28.57500112,4800,972,4116,0.389999982,972,4120.799927,0.329999983,976.8000182,4116,4.609999934,976.8000182,4120.799927,14.39999964,4.137065721,Bakul
2024-08-18 00:00:00+00:00,973.3872,4120.3536,0,972,4116,62095.5,-1853.44458,3322.901482,972,4120.799927,44.33999928,200.7299955,26.26800111,4800,972,4116,16.70999939,972,4120.799927,44.33999928,976.8000182,4116,34.07999931,976.8000182,4120.799927,22.56999951,36.53077648,Bakul
